day,hour,precinct,traffic
2,18,1,82828
2,18,5,48514
2,18,6,100120
2,18,7,7671
2,18,9,48004
2,18,10,68409
2,18,13,136074
2,18,14,152990
2,18,17,247654
2,18,18,159655
2,18,19,186149
2,18,20,86731
2,18,22,40725
2,18,23,25717
2,18,24,48750
2,18,25,3853
2,18,26,8422
2,18,28,4832
2,18,30,1467
2,18,32,1246
2,18,33,1046
2,18,34,201
2,18,40,449
2,18,41,17
2,18,42,14
2,18,43,63
2,18,44,119
2,18,45,25
2,18,46,86
2,18,47,32
2,18,48,9
2,18,49,14
2,18,50,35
2,18,52,27
2,18,60,13
2,18,61,29
2,18,62,13
2,18,63,18
2,18,66,104
2,18,67,17
2,18,68,49
2,18,69,20
2,18,70,158
2,18,71,111
2,18,72,96
2,18,73,29
2,18,75,44
2,18,76,1064
2,18,77,171
2,18,78,1866
2,18,79,120
2,18,81,82
2,18,83,68
2,18,84,6755
2,18,88,959
2,18,90,2380
2,18,94,2346
2,18,100,1
2,18,101,13
2,18,102,207
2,18,103,236
2,18,104,115
2,18,105,28
2,18,106,54
2,18,107,30
2,18,108,4316
2,18,109,74
2,18,110,253
2,18,111,22
2,18,112,241
2,18,113,28387
2,18,114,1906
2,18,115,39602
2,18,120,115
2,18,122,2
2,18,123,1000
2,19,1,96562
2,19,5,59194
2,19,6,121353
2,19,7,10148
2,19,9,60794
2,19,10,79067
2,19,13,159102
2,19,14,185500
2,19,17,263132
2,19,18,179228
2,19,19,173647
2,19,20,84287
2,19,22,34359
2,19,23,22929
2,19,24,44652
2,19,25,3304
2,19,26,7496
2,19,28,3803
2,19,30,1314
2,19,32,906
2,19,33,1011
2,19,34,335
2,19,40,323
2,19,41,29
2,19,42,15
2,19,43,73
2,19,44,112
2,19,45,16
2,19,46,39
2,19,47,11
2,19,48,18
2,19,49,16
2,19,50,81
2,19,52,28
2,19,60,25
2,19,61,32
2,19,62,20
2,19,63,18
2,19,66,93
2,19,67,28
2,19,68,84
2,19,69,13
2,19,70,173
2,19,71,134
2,19,72,111
2,19,73,17
2,19,75,60
2,19,76,1262
2,19,77,256
2,19,78,2605
2,19,79,252
2,19,81,157
2,19,83,143
2,19,84,7571
2,19,88,1271
2,19,90,3558
2,19,94,3030
2,19,100,6
2,19,101,8
2,19,102,228
2,19,103,152
2,19,104,91
2,19,105,26
2,19,106,49
2,19,107,53
2,19,108,3985
2,19,109,116
2,19,110,263
2,19,111,30
2,19,112,193
2,19,113,28583
2,19,114,1961
2,19,115,38378
2,19,120,97
2,19,122,5
2,19,123,5
2,20,1,98210
2,20,5,62378
2,20,6,128381
2,20,7,11985
2,20,9,68065
2,20,10,73478
2,20,13,160023
2,20,14,181858
2,20,17,258548
2,20,18,169515
2,20,19,141360
2,20,20,70314
2,20,22,25714
2,20,23,17631
2,20,24,34655
2,20,25,2872
2,20,26,7200
2,20,28,3665
2,20,30,1205
2,20,32,921
2,20,33,1114
2,20,34,373
2,20,40,238
2,20,41,35
2,20,42,19
2,20,43,59
2,20,44,118
2,20,45,27
2,20,46,47
2,20,47,27
2,20,48,9
2,20,49,16
2,20,50,59
2,20,52,25
2,20,60,4
2,20,61,25
2,20,62,14
2,20,63,16
2,20,66,118
2,20,67,16
2,20,68,55
2,20,69,19
2,20,70,154
2,20,71,173
2,20,72,177
2,20,73,22
2,20,75,42
2,20,76,1468
2,20,77,313
2,20,78,3591
2,20,79,341
2,20,81,207
2,20,83,272
2,20,84,8729
2,20,88,1964
2,20,90,5049
2,20,94,3555
2,20,100,1
2,20,101,11
2,20,102,222
2,20,103,138
2,20,104,135
2,20,105,31
2,20,106,40
2,20,107,56
2,20,108,4325
2,20,109,121
2,20,110,307
2,20,111,32
2,20,112,284
2,20,113,31821
2,20,114,2287
2,20,115,36550
2,20,120,123
2,20,122,21
2,20,123,4
2,21,1,99516
2,21,5,65034
2,21,6,137037
2,21,7,15681
2,21,9,84283
2,21,10,70553
2,21,13,156044
2,21,14,182748
2,21,17,263037
2,21,18,175951
2,21,19,129149
2,21,20,77612
2,21,22,22809
2,21,23,14887
2,21,24,31068
2,21,25,2639
2,21,26,7081
2,21,28,4267
2,21,30,1512
2,21,32,963
2,21,33,1383
2,21,34,483
2,21,40,322
2,21,41,22
2,21,42,16
2,21,43,63
2,21,44,227
2,21,45,20
2,21,46,74
2,21,47,27
2,21,48,16
2,21,49,11
2,21,50,104
2,21,52,42
2,21,60,10
2,21,61,29
2,21,62,31
2,21,63,28
2,21,66,115
2,21,67,29
2,21,68,139
2,21,69,28
2,21,70,189
2,21,71,263
2,21,72,129
2,21,73,44
2,21,75,50
2,21,76,1644
2,21,77,570
2,21,78,5292
2,21,79,568
2,21,81,337
2,21,83,316
2,21,84,9487
2,21,88,2656
2,21,90,6818
2,21,94,4626
2,21,100,3
2,21,101,13
2,21,102,206
2,21,103,140
2,21,104,118
2,21,105,28
2,21,106,58
2,21,107,65
2,21,108,4282
2,21,109,101
2,21,110,433
2,21,111,58
2,21,112,299
2,21,113,31410
2,21,114,2823
2,21,115,39866
2,21,120,111
2,21,122,4
2,21,123,4
2,22,1,97295
2,22,5,65608
2,22,6,133831
2,22,7,19698
2,22,9,93589
2,22,10,66961
2,22,13,140633
2,22,14,168674
2,22,17,237837
2,22,18,182429
2,22,19,105950
2,22,20,76456
2,22,22,17675
2,22,23,12723
2,22,24,27125
2,22,25,2703
2,22,26,6069
2,22,28,4209
2,22,30,1515
2,22,32,1055
2,22,33,1471
2,22,34,532
2,22,40,326
2,22,41,33
2,22,42,20
2,22,43,65
2,22,44,171
2,22,45,27
2,22,46,76
2,22,47,10
2,22,48,14
2,22,49,23
2,22,50,109
2,22,52,42
2,22,60,24
2,22,61,32
2,22,62,40
2,22,63,36
2,22,66,124
2,22,67,18
2,22,68,191
2,22,69,19
2,22,70,248
2,22,71,399
2,22,72,234
2,22,73,76
2,22,75,32
2,22,76,2289
2,22,77,894
2,22,78,7858
2,22,79,793
2,22,81,518
2,22,83,478
2,22,84,11210
2,22,88,4243
2,22,90,10078
2,22,94,6619
2,22,100,1000
2,22,101,24
2,22,102,187
2,22,103,114
2,22,104,154
2,22,105,26
2,22,106,52
2,22,107,65
2,22,108,4512
2,22,109,87
2,22,110,491
2,22,111,58
2,22,112,370
2,22,113,28700
2,22,114,3545
2,22,115,35464
2,22,120,95
2,22,122,11
2,22,123,4
2,23,1,71760
2,23,5,61133
2,23,6,133718
2,23,7,20478
2,23,9,92650
2,23,10,54151
2,23,13,121712
2,23,14,148987
2,23,17,168702
2,23,18,155329
2,23,19,69342
2,23,20,46664
2,23,22,11795
2,23,23,9702
2,23,24,19886
2,23,25,2314
2,23,26,5062
2,23,28,3909
2,23,30,1509
2,23,32,1123
2,23,33,1436
2,23,34,574
2,23,40,386
2,23,41,33
2,23,42,20
2,23,43,70
2,23,44,235
2,23,45,12
2,23,46,111
2,23,47,38
2,23,48,45
2,23,49,31
2,23,50,112
2,23,52,95
2,23,60,23
2,23,61,45
2,23,62,33
2,23,63,67
2,23,66,96
2,23,67,37
2,23,68,167
2,23,69,18
2,23,70,312
2,23,71,547
2,23,72,305
2,23,73,84
2,23,75,57
2,23,76,2369
2,23,77,1204
2,23,78,7840
2,23,79,1192
2,23,81,833
2,23,83,749
2,23,84,11220
2,23,88,5032
2,23,90,13784
2,23,94,8922
2,23,100,4
2,23,101,11
2,23,102,219
2,23,103,87
2,23,104,186
2,23,105,18
2,23,106,56
2,23,107,88
2,23,108,4831
2,23,109,101
2,23,110,676
2,23,111,36
2,23,112,462
2,23,113,28551
2,23,114,4206
2,23,115,36130
2,23,120,88
2,23,122,10
2,23,123,9
3,0,1,46375
3,0,5,43290
3,0,6,109424
3,0,7,17864
3,0,9,71232
3,0,10,36252
3,0,13,79122
3,0,14,103809
3,0,17,101890
3,0,18,101448
3,0,19,37967
3,0,20,24795
3,0,22,5610
3,0,23,6004
3,0,24,12511
3,0,25,1955
3,0,26,3738
3,0,28,2757
3,0,30,1383
3,0,32,997
3,0,33,1255
3,0,34,512
3,0,40,311
3,0,41,34
3,0,42,25
3,0,43,51
3,0,44,128
3,0,45,17
3,0,46,89
3,0,47,24
3,0,48,31
3,0,49,37
3,0,50,71
3,0,52,44
3,0,60,28
3,0,61,56
3,0,62,33
3,0,63,38
3,0,66,73
3,0,67,19
3,0,68,161
3,0,69,19
3,0,70,325
3,0,71,511
3,0,72,290
3,0,73,87
3,0,75,41
3,0,76,1430
3,0,77,1143
3,0,78,5306
3,0,79,1070
3,0,81,903
3,0,83,796
3,0,84,7679
3,0,88,3744
3,0,90,13170
3,0,94,8310
3,0,100,2
3,0,101,8
3,0,102,252
3,0,103,85
3,0,104,149
3,0,105,21
3,0,106,60
3,0,107,87
3,0,108,4597
3,0,109,119
3,0,110,743
3,0,111,59
3,0,112,514
3,0,113,22789
3,0,114,4458
3,0,115,17650
3,0,120,78
3,0,122,9
3,0,123,8
3,1,1,26009
3,1,5,26796
3,1,6,74679
3,1,7,12238
3,1,9,47036
3,1,10,24776
3,1,13,44224
3,1,14,58834
3,1,17,56821
3,1,18,59092
3,1,19,20086
3,1,20,12642
3,1,22,2414
3,1,23,3858
3,1,24,8356
3,1,25,1592
3,1,26,2829
3,1,28,1849
3,1,30,1138
3,1,32,760
3,1,33,833
3,1,34,285
3,1,40,351
3,1,41,28
3,1,42,19
3,1,43,52
3,1,44,191
3,1,45,16
3,1,46,83
3,1,47,36
3,1,48,29
3,1,49,18
3,1,50,81
3,1,52,54
3,1,60,21
3,1,61,37
3,1,62,28
3,1,63,43
3,1,66,76
3,1,67,35
3,1,68,153
3,1,69,23
3,1,70,318
3,1,71,409
3,1,72,218
3,1,73,77
3,1,75,35
3,1,76,874
3,1,77,710
3,1,78,3179
3,1,79,780
3,1,81,876
3,1,83,715
3,1,84,4330
3,1,88,2115
3,1,90,9536
3,1,94,5658
3,1,100,3
3,1,101,5
3,1,102,235
3,1,103,56
3,1,104,124
3,1,105,22
3,1,106,71
3,1,107,95
3,1,108,4506
3,1,109,60
3,1,110,932
3,1,111,32
3,1,112,444
3,1,113,10639
3,1,114,4413
3,1,115,6614
3,1,120,62
3,1,122,11
3,1,123,3
3,2,1,14909
3,2,5,16492
3,2,6,54077
3,2,7,8188
3,2,9,30055
3,2,10,21454
3,2,13,25321
3,2,14,35723
3,2,17,32401
3,2,18,35128
3,2,19,11447
3,2,20,6054
3,2,22,1131
3,2,23,2695
3,2,24,5017
3,2,25,1067
3,2,26,1763
3,2,28,1321
3,2,30,885
3,2,32,608
3,2,33,561
3,2,34,242
3,2,40,263
3,2,41,32
3,2,42,20
3,2,43,56
3,2,44,143
3,2,45,13
3,2,46,87
3,2,47,18
3,2,48,15
3,2,49,12
3,2,50,38
3,2,52,55
3,2,60,8
3,2,61,20
3,2,62,26
3,2,63,56
3,2,66,62
3,2,67,34
3,2,68,133
3,2,69,15
3,2,70,222
3,2,71,245
3,2,72,114
3,2,73,67
3,2,75,41
3,2,76,450
3,2,77,484
3,2,78,1815
3,2,79,495
3,2,81,659
3,2,83,558
3,2,84,2294
3,2,88,1060
3,2,90,6888
3,2,94,3787
3,2,100,1
3,2,101,1000
3,2,102,139
3,2,103,32
3,2,104,69
3,2,105,16
3,2,106,53
3,2,107,54
3,2,108,3611
3,2,109,79
3,2,110,1007
3,2,111,21
3,2,112,255
3,2,113,3323
3,2,114,3366
3,2,115,2523
3,2,120,54
3,2,122,11
3,2,123,7
3,3,1,8819
3,3,5,10939
3,3,6,34932
3,3,7,5232
3,3,9,19380
3,3,10,20242
3,3,13,13824
3,3,14,20564
3,3,17,19452
3,3,18,24598
3,3,19,7927
3,3,20,3783
3,3,22,714
3,3,23,2248
3,3,24,3452
3,3,25,780
3,3,26,1224
3,3,28,932
3,3,30,573
3,3,32,406
3,3,33,290
3,3,34,118
3,3,40,165
3,3,41,32
3,3,42,15
3,3,43,49
3,3,44,104
3,3,45,7
3,3,46,55
3,3,47,22
3,3,48,15
3,3,49,14
3,3,50,30
3,3,52,25
3,3,60,25
3,3,61,24
3,3,62,20
3,3,63,12
3,3,66,39
3,3,67,19
3,3,68,83
3,3,69,29
3,3,70,140
3,3,71,168
3,3,72,95
3,3,73,46
3,3,75,24
3,3,76,304
3,3,77,283
3,3,78,893
3,3,79,348
3,3,81,587
3,3,83,411
3,3,84,1386
3,3,88,558
3,3,90,5071
3,3,94,2605
3,3,100,1
3,3,101,4
3,3,102,80
3,3,103,32
3,3,104,70
3,3,105,11
3,3,106,39
3,3,107,68
3,3,108,3058
3,3,109,54
3,3,110,694
3,3,111,41
3,3,112,128
3,3,113,1305
3,3,114,2577
3,3,115,1115
3,3,120,27
3,3,122,2
3,3,123,2
3,4,1,7679
3,4,5,7382
3,4,6,20989
3,4,7,3739
3,4,9,14776
3,4,10,13970
3,4,13,12251
3,4,14,20883
3,4,17,18534
3,4,18,24213
3,4,19,10150
3,4,20,4651
3,4,22,1035
3,4,23,3310
3,4,24,4774
3,4,25,1096
3,4,26,1234
3,4,28,1189
3,4,30,551
3,4,32,479
3,4,33,343
3,4,34,131
3,4,40,158
3,4,41,11
3,4,42,16
3,4,43,37
3,4,44,90
3,4,45,8
3,4,46,56
3,4,47,20
3,4,48,3
3,4,49,9
3,4,50,17
3,4,52,22
3,4,60,17
3,4,61,31
3,4,62,14
3,4,63,20
3,4,66,62
3,4,67,12
3,4,68,54
3,4,69,16
3,4,70,163
3,4,71,149
3,4,72,102
3,4,73,32
3,4,75,16
3,4,76,267
3,4,77,194
3,4,78,853
3,4,79,205
3,4,81,323
3,4,83,292
3,4,84,1480
3,4,88,475
3,4,90,3433
3,4,94,1677
3,4,100,2
3,4,101,1000
3,4,102,72
3,4,103,26
3,4,104,74
3,4,105,18
3,4,106,36
3,4,107,59
3,4,108,3646
3,4,109,63
3,4,110,782
3,4,111,27
3,4,112,157
3,4,113,1461
3,4,114,3887
3,4,115,1539
3,4,120,92
3,4,122,5
3,4,123,13
3,5,1,10959
3,5,5,5296
3,5,6,15766
3,5,7,2561
3,5,9,12413
3,5,10,9545
3,5,13,17531
3,5,14,35981
3,5,17,25558
3,5,18,22726
3,5,19,24764
3,5,20,10127
3,5,22,3415
3,5,23,6717
3,5,24,8984
3,5,25,1441
3,5,26,1467
3,5,28,1761
3,5,30,781
3,5,32,646
3,5,33,453
3,5,34,81
3,5,40,215
3,5,41,18
3,5,42,21
3,5,43,46
3,5,44,109
3,5,45,7
3,5,46,37
3,5,47,13
3,5,48,6
3,5,49,6
3,5,50,30
3,5,52,15
3,5,60,13
3,5,61,25
3,5,62,12
3,5,63,23
3,5,66,95
3,5,67,14
3,5,68,47
3,5,69,8
3,5,70,136
3,5,71,174
3,5,72,93
3,5,73,31
3,5,75,19
3,5,76,790
3,5,77,185
3,5,78,1019
3,5,79,116
3,5,81,182
3,5,83,100
3,5,84,2785
3,5,88,382
3,5,90,1585
3,5,94,898
3,5,100,1000
3,5,101,1000
3,5,102,187
3,5,103,42
3,5,104,49
3,5,105,25
3,5,106,38
3,5,107,74
3,5,108,4771
3,5,109,96
3,5,110,703
3,5,111,54
3,5,112,318
3,5,113,9842
3,5,114,4751
3,5,115,1954
3,5,120,121
3,5,122,2
3,5,123,18
3,6,1,32333
3,6,5,11241
3,6,6,38215
3,6,7,3544
3,6,9,24902
3,6,10,25124
3,6,13,51014
3,6,14,106529
3,6,17,69497
3,6,18,47174
3,6,19,84169
3,6,20,30698
3,6,22,11291
3,6,23,17387
3,6,24,21820
3,6,25,3462
3,6,26,2881
3,6,28,3947
3,6,30,1454
3,6,32,1451
3,6,33,769
3,6,34,143
3,6,40,268
3,6,41,14
3,6,42,34
3,6,43,51
3,6,44,187
3,6,45,7
3,6,46,29
3,6,47,5
3,6,48,10
3,6,49,35
3,6,50,17
3,6,52,16
3,6,60,9
3,6,61,32
3,6,62,21
3,6,63,38
3,6,66,103
3,6,67,22
3,6,68,70
3,6,69,16
3,6,70,385
3,6,71,235
3,6,72,240
3,6,73,35
3,6,75,34
3,6,76,1914
3,6,77,318
3,6,78,1933
3,6,79,146
3,6,81,110
3,6,83,60
3,6,84,7448
3,6,88,653
3,6,90,1327
3,6,94,1121
3,6,100,1000
3,6,101,2
3,6,102,342
3,6,103,124
3,6,104,53
3,6,105,18
3,6,106,60
3,6,107,88
3,6,108,9196
3,6,109,101
3,6,110,853
3,6,111,21
3,6,112,716
3,6,113,17669
3,6,114,7747
3,6,115,3134
3,6,120,129
3,6,122,1000
3,6,123,2
3,7,1,61974
3,7,5,19740
3,7,6,62070
3,7,7,6048
3,7,9,32915
3,7,10,43907
3,7,13,93407
3,7,14,146382
3,7,17,145830
3,7,18,93046
3,7,19,170041
3,7,20,55996
3,7,22,26881
3,7,23,31190
3,7,24,41132
3,7,25,6564
3,7,26,6210
3,7,28,7529
3,7,30,2377
3,7,32,2655
3,7,33,1519
3,7,34,250
3,7,40,397
3,7,41,22
3,7,42,37
3,7,43,80
3,7,44,264
3,7,45,4
3,7,46,60
3,7,47,6
3,7,48,10
3,7,49,38
3,7,50,37
3,7,52,61
3,7,60,11
3,7,61,50
3,7,62,12
3,7,63,59
3,7,66,107
3,7,67,32
3,7,68,95
3,7,69,12
3,7,70,514
3,7,71,310
3,7,72,196
3,7,73,46
3,7,75,26
3,7,76,4008
3,7,77,279
3,7,78,2283
3,7,79,180
3,7,81,132
3,7,83,81
3,7,84,11640
3,7,88,788
3,7,90,1294
3,7,94,1313
3,7,100,1000
3,7,101,3
3,7,102,364
3,7,103,200
3,7,104,64
3,7,105,25
3,7,106,91
3,7,107,130
3,7,108,10220
3,7,109,92
3,7,110,765
3,7,111,30
3,7,112,828
3,7,113,21459
3,7,114,9271
3,7,115,14197
3,7,120,140
3,7,122,8
3,7,123,7
3,8,1,81885
3,8,5,27131
3,8,6,77189
3,8,7,7143
3,8,9,30192
3,8,10,60011
3,8,13,113369
3,8,14,163267
3,8,17,192615
3,8,18,118780
3,8,19,190974
3,8,20,58518
3,8,22,34218
3,8,23,30353
3,8,24,46877
3,8,25,5138
3,8,26,7998
3,8,28,6830
3,8,30,2527
3,8,32,1732
3,8,33,1785
3,8,34,339
3,8,40,274
3,8,41,29
3,8,42,39
3,8,43,70
3,8,44,181
3,8,45,3
3,8,46,35
3,8,47,10
3,8,48,5
3,8,49,29
3,8,50,69
3,8,52,50
3,8,60,6
3,8,61,85
3,8,62,13
3,8,63,39
3,8,66,66
3,8,67,11
3,8,68,55
3,8,69,18
3,8,70,371
3,8,71,229
3,8,72,216
3,8,73,37
3,8,75,37
3,8,76,5046
3,8,77,230
3,8,78,2714
3,8,79,165
3,8,81,88
3,8,83,68
3,8,84,11316
3,8,88,1177
3,8,90,1460
3,8,94,1794
3,8,100,10
3,8,101,4
3,8,102,274
3,8,103,166
3,8,104,61
3,8,105,48
3,8,106,78
3,8,107,120
3,8,108,9178
3,8,109,108
3,8,110,608
3,8,111,21
3,8,112,934
3,8,113,17176
3,8,114,7552
3,8,115,24785
3,8,120,115
3,8,122,3
3,8,123,3
3,9,1,75382
3,9,5,30225
3,9,6,89909
3,9,7,7701
3,9,9,36348
3,9,10,67742
3,9,13,109267
3,9,14,174333
3,9,17,188135
3,9,18,119819
3,9,19,164871
3,9,20,55859
3,9,22,28135
3,9,23,21720
3,9,24,36436
3,9,25,2703
3,9,26,5434
3,9,28,3255
3,9,30,1576
3,9,32,781
3,9,33,1254
3,9,34,183
3,9,40,252
3,9,41,25
3,9,42,20
3,9,43,34
3,9,44,107
3,9,45,8
3,9,46,23
3,9,47,18
3,9,48,12
3,9,49,15
3,9,50,39
3,9,52,33
3,9,60,11
3,9,61,42
3,9,62,5
3,9,63,37
3,9,66,64
3,9,67,22
3,9,68,37
3,9,69,6
3,9,70,264
3,9,71,105
3,9,72,147
3,9,73,34
3,9,75,22
3,9,76,3109
3,9,77,223
3,9,78,1641
3,9,79,140
3,9,81,93
3,9,83,49
3,9,84,7191
3,9,88,976
3,9,90,1316
3,9,94,1759
3,9,100,10
3,9,101,2
3,9,102,273
3,9,103,97
3,9,104,71
3,9,105,37
3,9,106,66
3,9,107,77
3,9,108,5154
3,9,109,98
3,9,110,368
3,9,111,21
3,9,112,526
3,9,113,11246
3,9,114,4537
3,9,115,32543
3,9,120,131
3,9,122,2
3,9,123,3
3,10,1,66773
3,10,5,28699
3,10,6,74781
3,10,7,5866
3,10,9,38355
3,10,10,54602
3,10,13,100382
3,10,14,164806
3,10,17,181809
3,10,18,114333
3,10,19,150275
3,10,20,60699
3,10,22,30057
3,10,23,19149
3,10,24,35552
3,10,25,1918
3,10,26,4464
3,10,28,2448
3,10,30,1087
3,10,32,417
3,10,33,857
3,10,34,124
3,10,40,205
3,10,41,16
3,10,42,13
3,10,43,34
3,10,44,76
3,10,45,10
3,10,46,18
3,10,47,31
3,10,48,7
3,10,49,28
3,10,50,18
3,10,52,24
3,10,60,9
3,10,61,10
3,10,62,12
3,10,63,39
3,10,66,59
3,10,67,6
3,10,68,19
3,10,69,9
3,10,70,145
3,10,71,79
3,10,72,110
3,10,73,22
3,10,75,27
3,10,76,1332
3,10,77,152
3,10,78,1091
3,10,79,96
3,10,81,40
3,10,83,39
3,10,84,4369
3,10,88,508
3,10,90,1176
3,10,94,1637
3,10,100,1000
3,10,101,2
3,10,102,203
3,10,103,123
3,10,104,48
3,10,105,26
3,10,106,40
3,10,107,70
3,10,108,4114
3,10,109,86
3,10,110,328
3,10,111,23
3,10,112,245
3,10,113,13152
3,10,114,3206
3,10,115,39801
3,10,120,152
3,10,122,2
3,10,123,3
3,11,1,71817
3,11,5,30939
3,11,6,68063
3,11,7,5053
3,11,9,33638
3,11,10,51621
3,11,13,99276
3,11,14,164888
3,11,17,197407
3,11,18,113120
3,11,19,144505
3,11,20,61914
3,11,22,32583
3,11,23,19414
3,11,24,34919
3,11,25,1931
3,11,26,5332
3,11,28,2557
3,11,30,1072
3,11,32,539
3,11,33,914
3,11,34,138
3,11,40,267
3,11,41,20
3,11,42,1
3,11,43,34
3,11,44,55
3,11,45,5
3,11,46,14
3,11,47,13
3,11,48,3
3,11,49,34
3,11,50,29
3,11,52,20
3,11,60,6
3,11,61,20
3,11,62,24
3,11,63,15
3,11,66,50
3,11,67,8
3,11,68,20
3,11,69,12
3,11,70,91
3,11,71,69
3,11,72,100
3,11,73,21
3,11,75,32
3,11,76,901
3,11,77,110
3,11,78,801
3,11,79,83
3,11,81,37
3,11,83,36
3,11,84,3693
3,11,88,419
3,11,90,1014
3,11,94,1448
3,11,100,1
3,11,101,8
3,11,102,192
3,11,103,146
3,11,104,49
3,11,105,32
3,11,106,51
3,11,107,61
3,11,108,3971
3,11,109,85
3,11,110,177
3,11,111,33
3,11,112,239
3,11,113,17237
3,11,114,2541
3,11,115,40156
3,11,120,126
3,11,122,11
3,11,123,20
3,12,1,75747
3,12,5,34373
3,12,6,70051
3,12,7,5016
3,12,9,31930
3,12,10,53697
3,12,13,102988
3,12,14,165019
3,12,17,208328
3,12,18,115010
3,12,19,145363
3,12,20,64104
3,12,22,35886
3,12,23,19012
3,12,24,35037
3,12,25,2153
3,12,26,6665
3,12,28,2748
3,12,30,952
3,12,32,576
3,12,33,993
3,12,34,146
3,12,40,363
3,12,41,26
3,12,42,4
3,12,43,46
3,12,44,78
3,12,45,9
3,12,46,20
3,12,47,16
3,12,48,14
3,12,49,27
3,12,50,33
3,12,52,28
3,12,60,12
3,12,61,20
3,12,62,18
3,12,63,15
3,12,66,56
3,12,67,10
3,12,68,29
3,12,69,19
3,12,70,146
3,12,71,77
3,12,72,71
3,12,73,17
3,12,75,14
3,12,76,709
3,12,77,106
3,12,78,895
3,12,79,79
3,12,81,47
3,12,83,38
3,12,84,4022
3,12,88,491
3,12,90,1153
3,12,94,1530
3,12,100,5
3,12,101,2
3,12,102,216
3,12,103,115
3,12,104,44
3,12,105,23
3,12,106,45
3,12,107,49
3,12,108,3951
3,12,109,112
3,12,110,238
3,12,111,29
3,12,112,184
3,12,113,18304
3,12,114,2198
3,12,115,38485
3,12,120,133
3,12,122,13
3,12,123,3
3,13,1,74880
3,13,5,35945
3,13,6,69348
3,13,7,4861
3,13,9,31674
3,13,10,52663
3,13,13,102864
3,13,14,159742
3,13,17,202403
3,13,18,112657
3,13,19,136803
3,13,20,61866
3,13,22,35209
3,13,23,18254
3,13,24,33433
3,13,25,2303
3,13,26,6912
3,13,28,2883
3,13,30,1004
3,13,32,611
3,13,33,935
3,13,34,135
3,13,40,285
3,13,41,17
3,13,42,6
3,13,43,60
3,13,44,85
3,13,45,3
3,13,46,19
3,13,47,7
3,13,48,3
3,13,49,12
3,13,50,38
3,13,52,67
3,13,60,23
3,13,61,42
3,13,62,9
3,13,63,35
3,13,66,55
3,13,67,19
3,13,68,26
3,13,69,9
3,13,70,155
3,13,71,95
3,13,72,61
3,13,73,16
3,13,75,14
3,13,76,624
3,13,77,97
3,13,78,950
3,13,79,94
3,13,81,45
3,13,83,55
3,13,84,3838
3,13,88,484
3,13,90,1199
3,13,94,1445
3,13,100,3
3,13,101,7
3,13,102,228
3,13,103,132
3,13,104,65
3,13,105,32
3,13,106,66
3,13,107,71
3,13,108,3968
3,13,109,136
3,13,110,251
3,13,111,14
3,13,112,256
3,13,113,27113
3,13,114,2291
3,13,115,37865
3,13,120,169
3,13,122,10
3,13,123,12
3,14,1,77501
3,14,5,37783
3,14,6,72537
3,14,7,4889
3,14,9,33403
3,14,10,53253
3,14,13,106860
3,14,14,160870
3,14,17,208166
3,14,18,119537
3,14,19,147163
3,14,20,64944
3,14,22,39614
3,14,23,19258
3,14,24,35964
3,14,25,2481
3,14,26,6965
3,14,28,2866
3,14,30,1001
3,14,32,675
3,14,33,849
3,14,34,167
3,14,40,319
3,14,41,23
3,14,42,5
3,14,43,25
3,14,44,57
3,14,45,3
3,14,46,6
3,14,47,4
3,14,48,6
3,14,49,12
3,14,50,37
3,14,52,36
3,14,60,11
3,14,61,17
3,14,62,13
3,14,63,41
3,14,66,73
3,14,67,23
3,14,68,46
3,14,69,11
3,14,70,131
3,14,71,80
3,14,72,90
3,14,73,32
3,14,75,22
3,14,76,563
3,14,77,86
3,14,78,862
3,14,79,81
3,14,81,35
3,14,83,37
3,14,84,3832
3,14,88,495
3,14,90,1282
3,14,94,1571
3,14,100,1000
3,14,101,2
3,14,102,318
3,14,103,246
3,14,104,89
3,14,105,50
3,14,106,99
3,14,107,79
3,14,108,4481
3,14,109,159
3,14,110,300
3,14,111,23
3,14,112,281
3,14,113,32939
3,14,114,2552
3,14,115,42182
3,14,120,175
3,14,122,14
3,14,123,2
3,15,1,63777
3,15,5,33388
3,15,6,68690
3,15,7,4543
3,15,9,29917
3,15,10,49141
3,15,13,95149
3,15,14,136862
3,15,17,177598
3,15,18,107047
3,15,19,145916
3,15,20,64777
3,15,22,44644
3,15,23,18353
3,15,24,40156
3,15,25,2451
3,15,26,6945
3,15,28,2654
3,15,30,826
3,15,32,581
3,15,33,691
3,15,34,131
3,15,40,301
3,15,41,16
3,15,42,19
3,15,43,23
3,15,44,99
3,15,45,8
3,15,46,40
3,15,47,16
3,15,48,25
3,15,49,11
3,15,50,36
3,15,52,26
3,15,60,20
3,15,61,26
3,15,62,30
3,15,63,33
3,15,66,86
3,15,67,13
3,15,68,64
3,15,69,17
3,15,70,103
3,15,71,83
3,15,72,59
3,15,73,9
3,15,75,26
3,15,76,548
3,15,77,127
3,15,78,897
3,15,79,78
3,15,81,41
3,15,83,80
3,15,84,3548
3,15,88,443
3,15,90,1218
3,15,94,1619
3,15,100,6
3,15,101,3
3,15,102,308
3,15,103,241
3,15,104,65
3,15,105,32
3,15,106,113
3,15,107,106
3,15,108,3673
3,15,109,168
3,15,110,307
3,15,111,52
3,15,112,284
3,15,113,32866
3,15,114,2051
3,15,115,41462
